TransactionID;CustomerID;Products;Timestamp
314;C658;Onion, Apple, Shampoo, Dumpling, Dish Sponge, Bread, Cookie, Cracker;10/01/2025
315;C257;Shampoo, Soda, Rice;09/03/2025
316;C923;Strawberry, Shampoo, Apple, Potato;28/04/2025
317;C363;Milk, Orange, Chocolate, Sausage, Butter, Pizza, Detergent, Tomato, Cereal;22/01/2025
318;C318;Potato, Flatbread with Meat, Rice, Apple, Cracker, Soap, Butter, Cucumber;24/03/2025
319;C772;Sausage, Egg, Onion, Beans, Pizza, Dumpling, Strawberry;02/04/2025
320;C223;Pizza, Butter, Onion, Beans, Fish;26/03/2025
321;C114;Bread, Onion, Cola, Potato, Banana, Honey, Fish, Juice, Ice Cream;21/02/2025
322;C695;Potato, Apple, Dish Sponge, Chickpeas;15/04/2025
323;C450;Flatbread with Meat, Soap, Apple;26/04/2025
324;C706;Chicken, Beans, Soap;08/02/2025
325;C81;Cheese, Cereal, Soda, Flatbread with Meat, Tomato, Soap, Cola, Onion, Water, Bread;11/03/2025
326;C474;Honey, Cereal, Cucumber;24/04/2025
327;C390;Rice, Lentil, Butter;26/03/2025
328;C170;Onion, Juice, Pizza, Minced Meat, Soda;12/04/2025
329;C248;Minced Meat, Cracker, Cheese, Egg;31/03/2025
330;C415;Juice, Cereal, Shampoo, Chickpeas, Soda, Dish Sponge, Onion, Pizza, Apple, Cola;11/04/2025
331;C645;Chocolate, Cracker, Bread, Egg;19/03/2025
332;C693;Sausage, Apple, Flatbread with Meat, Honey, Cola, Cheese;20/04/2025
333;C768;Flatbread with Meat, Rice, Honey, Pizza, Beans, Banana, Cereal, Bread, Shampoo;29/01/2025
334;C972;Chips, Juice, Strawberry, Minced Meat, Honey, Cereal, Chickpeas;17/04/2025
335;C299;Shampoo, Rice, Dumpling, Cola, Yogurt, Fish, Chickpeas, Onion;06/02/2025
336;C600;Fish, Banana, Strawberry, Minced Meat, Juice, Sausage, Pizza, Dumpling, Cheese, Chips;27/04/2025
337;C183;Honey, Flatbread with Meat, Soap, Chocolate, Pizza, Cracker, Minced Meat, Ice Cream, Beans, Milk;05/02/2025
338;C492;Cracker, Chicken, Lentil, Bread, Sausage, Chocolate, Water;18/02/2025
339;C233;Pizza, Detergent, Water, Cookie, Soda, Rice, Cereal, Milk, Lentil, Strawberry;29/04/2025
340;C227;Tomato, Banana, Cucumber, Bread, Shampoo;14/01/2025
341;C462;Egg, Strawberry, Beans, Chickpeas, Yogurt, Shampoo, Fish, Soap, Apple, Banana;07/03/2025
342;C327;Onion, Rice, Potato, Cola, Soda;06/01/2025
343;C777;Cookie, Apple, Orange, Dumpling;29/01/2025
344;C639;Beans, Sausage, Minced Meat, Chips, Flatbread with Meat, Shampoo, Potato, Water;29/01/2025
345;C712;Banana, Strawberry, Cracker, Chocolate, Sausage, Potato, Egg, Fish, Butter;19/01/2025
346;C863;Banana, Water, Cookie;10/01/2025
347;C734;Apple, Dish Sponge, Ice Cream, Butter, Cheese, Sausage, Flatbread with Meat, Banana;29/04/2025
348;C648;Water, Pizza, Fish, Chicken, Beans, Cheese, Detergent, Banana, Potato, Cookie;05/02/2025
349;C980;Milk, Dish Sponge, Sausage, Dumpling, Water, Cereal;18/02/2025
350;C323;Cheese, Cereal, Pizza, Strawberry, Beans, Ice Cream, Orange, Egg, Lentil;24/02/2025
351;C972;Fish, Cracker, Potato, Ice Cream, Chickpeas, Juice;14/04/2025
352;C627;Ice Cream, Yogurt, Lentil, Cracker, Egg;03/03/2025
353;C884;Cola, Apple, Rice;25/03/2025
354;C268;Cereal, Egg, Honey, Soda, Tomato, Cookie, Bread, Chicken, Cola;18/03/2025
355;C265;Soap, Water, Cola, Butter, Fish, Chocolate, Cucumber;19/01/2025
356;C704;Shampoo, Cheese, Cereal, Soda, Water, Beans, Butter, Strawberry, Orange;09/03/2025
357;C94;Cucumber, Dumpling, Soda, Milk, Cheese, Honey, Chickpeas, Rice, Cereal;16/02/2025
358;C219;Juice, Milk, Chocolate, Cereal;03/04/2025
359;C722;Cereal, Soda, Banana, Butter, Yogurt, Cracker, Shampoo, Cola, Strawberry, Orange;01/03/2025
360;C99;Minced Meat, Water, Yogurt;16/03/2025
361;C714;Fish, Honey, Potato, Rice;11/02/2025
362;C342;Yogurt, Shampoo, Cucumber, Onion, Cola, Chickpeas;17/01/2025
363;C169;Cucumber, Soda, Milk, Bread, Banana, Rice, Cereal, Cracker, Onion, Soap;26/02/2025
364;C486;Cheese, Orange, Cucumber, Chicken, Chickpeas;19/01/2025
365;C289;Banana, Bread, Lentil, Cheese, Ice Cream, Apple, Chocolate, Shampoo, Dish Sponge;25/02/2025
366;C413;Dish Sponge, Fish, Bread, Lentil, Dumpling, Yogurt, Banana, Milk, Chips, Minced Meat, Cereal;30/03/2025
367;C993;Water, Minced Meat, Cereal, Soap, Dish Sponge, Sausage, Chickpeas, Ice Cream, Pizza;26/02/2025
368;C783;Chicken, Cereal, Cracker;28/02/2025
369;C671;Egg, Juice, Cola, Soap, Chicken, Ice Cream;20/04/2025
370;C13;Onion, Cucumber, Water, Soda, Strawberry, Ice Cream;27/03/2025
371;C733;Orange, Fish, Cheese, Minced Meat, Chickpeas, Detergent, Cucumber;30/01/2025
372;C128;Fish, Egg, Juice, Cracker, Chicken, Chips, Bread;05/03/2025
373;C338;Beans, Fish, Shampoo;23/01/2025
374;C311;Cereal, Honey, Egg;30/04/2025
375;C445;Tomato, Ice Cream, Soap, Beans, Dish Sponge, Fish;02/02/2025
376;C866;Chickpeas, Orange, Milk, Cucumber, Honey, Water, Egg, Cola, Soap, Fish, Cereal;15/03/2025
377;C864;Cereal, Cheese, Strawberry, Apple, Potato, Minced Meat, Bread, Onion;05/04/2025
378;C942;Cucumber, Juice, Dumpling, Water, Dish Sponge;12/02/2025
379;C520;Pizza, Sausage, Onion, Juice, Cracker, Cereal, Lentil, Bread, Milk, Cookie;03/03/2025
380;C259;Juice, Onion, Shampoo, Cola, Beans;18/03/2025
381;C974;Ice Cream, Honey, Banana;02/03/2025
382;C223;Fish, Orange, Cola, Cucumber, Cheese, Cereal, Onion;06/01/2025
383;C949;Yogurt, Fish, Butter, Water, Pizza, Strawberry, Orange, Bread, Lentil;20/01/2025
384;C784;Shampoo, Beans, Water;06/03/2025
385;C430;Egg, Shampoo, Dumpling;24/04/2025
386;C931;Cookie, Rice, Cheese, Orange, Chocolate, Sausage, Minced Meat;02/04/2025
387;C923;Cereal, Tomato, Cucumber;14/01/2025
388;C610;Minced Meat, Cookie, Yogurt, Cucumber, Water;09/04/2025
389;C113;Potato, Honey, Chocolate, Onion, Tomato, Strawberry, Milk, Dumpling, Fish, Cereal;14/04/2025
390;C675;Rice, Chips, Orange, Minced Meat, Detergent;26/04/2025
391;C345;Sausage, Flatbread with Meat, Cereal, Chips, Minced Meat, Beans, Tomato;21/03/2025
392;C7;Onion, Water, Pizza, Cheese, Banana, Chocolate, Cracker;18/01/2025
393;C364;Detergent, Lentil, Tomato, Chicken, Honey;04/04/2025
394;C977;Bread, Cereal, Soap, Potato, Butter, Milk, Pizza;30/03/2025
395;C881;Rice, Cookie, Dish Sponge, Potato, Milk, Cucumber;24/01/2025
396;C573;Beans, Cookie, Pizza, Butter, Soap, Dish Sponge, Banana, Chocolate;03/02/2025
397;C616;Water, Beans, Sausage, Cheese, Egg, Cracker, Banana, Soda, Fish;22/03/2025
398;C358;Butter, Onion, Apple, Cereal, Yogurt, Milk, Chips, Dish Sponge;18/02/2025
399;C391;Milk, Egg, Detergent;10/03/2025
400;C685;Ice Cream, Pizza, Flatbread with Meat, Orange, Minced Meat, Shampoo, Soda, Bread;17/03/2025
401;C634;Banana, Chips, Detergent, Honey, Flatbread with Meat, Bread, Dish Sponge, Tomato;23/04/2025
402;C729;Chocolate, Ice Cream, Pizza;03/02/2025
403;C418;Pizza, Cucumber, Honey, Chicken;20/03/2025
404;C313;Soda, Cheese, Bread, Dish Sponge;25/04/2025
405;C540;Cheese, Cola, Chips, Chocolate, Rice, Butter, Beans, Pizza;06/04/2025
406;C457;Potato, Cracker, Cereal, Pizza, Strawberry;15/03/2025
407;C210;Onion, Milk, Apple, Chickpeas, Shampoo;09/02/2025
408;C317;Cookie, Water, Chocolate, Tomato, Dish Sponge, Orange;04/01/2025
409;C169;Dumpling, Soap, Banana;25/04/2025
410;C428;Rice, Cola, Cookie, Orange, Shampoo, Banana, Fish, Cucumber, Dumpling;08/01/2025
411;C692;Detergent, Chocolate, Cracker, Lentil, Strawberry;11/04/2025
412;C168;Cookie, Dumpling, Strawberry, Soap, Butter, Lentil, Soda, Fish, Cereal, Ice Cream;26/01/2025
413;C179;Cucumber, Tomato, Sausage, Honey, Minced Meat;21/04/2025
414;C198;Sausage, Egg, Ice Cream, Banana, Strawberry, Juice, Chips, Butter, Cereal;06/01/2025
415;C234;Honey, Ice Cream, Chocolate, Egg, Tomato, Soap;10/02/2025
416;C483;Banana, Tomato, Orange, Honey, Potato, Soda;02/01/2025
417;C644;Flatbread with Meat, Cucumber, Juice, Potato, Butter;14/04/2025
418;C503;Chocolate, Apple, Fish, Yogurt;16/04/2025
419;C128;Chickpeas, Strawberry, Detergent, Chicken, Cereal, Soda, Banana, Yogurt, Chips;06/03/2025
420;C223;Potato, Cola, Sausage, Tomato, Cookie, Pizza;26/03/2025
421;C687;Detergent, Cookie, Onion, Shampoo, Orange;28/01/2025
422;C1000;Beans, Apple, Pizza, Bread, Cucumber;08/02/2025
423;C222;Cola, Bread, Honey, Rice, Dumpling, Soda, Potato, Strawberry;15/03/2025
424;C147;Water, Apple, Milk;16/03/2025
425;C282;Cracker, Cola, Banana, Cookie, Minced Meat, Bread, Chickpeas, Chicken;17/01/2025
426;C907;Cereal, Cheese, Chocolate, Juice, Apple, Milk, Cracker, Tomato, Dumpling, Ice Cream;21/01/2025
427;C116;Orange, Chips, Dumpling, Fish, Banana, Milk, Water, Tomato, Shampoo, Lentil;15/03/2025
428;C426;Beans, Water, Chickpeas, Rice, Fish, Ice Cream, Soda, Cucumber;07/03/2025
429;C985;Water, Banana, Shampoo, Minced Meat, Dumpling;09/02/2025
430;C300;Strawberry, Dish Sponge, Juice, Soda, Butter, Flatbread with Meat, Cola, Water, Fish, Pizza;12/02/2025
431;C619;Orange, Cookie, Dumpling, Strawberry, Yogurt, Honey, Onion, Cheese, Apple, Milk, Cereal;17/02/2025
432;C745;Cola, Cereal, Chips, Rice, Chickpeas, Onion, Shampoo, Detergent;08/03/2025
433;C708;Minced Meat, Juice, Sausage, Butter, Chickpeas, Chips, Cucumber;23/02/2025
434;C314;Water, Egg, Chips, Banana, Cola, Butter, Juice, Milk, Cheese, Bread, Cereal;15/04/2025
435;C471;Strawberry, Cracker, Water, Cola;11/02/2025
436;C160;Pizza, Apple, Cucumber;05/04/2025
437;C980;Dish Sponge, Apple, Cucumber, Detergent, Chicken, Egg, Ice Cream;20/02/2025
438;C35;Minced Meat, Chickpeas, Juice, Flatbread with Meat, Beans, Yogurt, Dish Sponge;04/04/2025
439;C718;Flatbread with Meat, Soda, Apple, Butter, Dumpling, Shampoo, Dish Sponge, Sausage, Cola;23/01/2025
440;C549;Minced Meat, Cracker, Soda, Bread;19/02/2025
441;C898;Dumpling, Chicken, Fish, Soda, Detergent, Butter, Cheese, Rice;15/04/2025
442;C295;Ice Cream, Detergent, Juice, Cola, Water;10/02/2025
443;C680;Soap, Egg, Water, Fish;11/03/2025
444;C208;Beans, Rice, Cracker, Water, Orange, Juice, Egg, Tomato, Soda, Onion;20/02/2025
445;C61;Beans, Cracker, Cookie;23/04/2025
446;C60;Ice Cream, Honey, Juice, Chicken;13/04/2025
447;C493;Tomato, Cheese, Dumpling, Beans, Potato, Juice, Soap, Bread, Cucumber, Banana;13/04/2025
448;C534;Pizza, Egg, Dumpling, Chips;24/04/2025
449;C83;Milk, Dumpling, Fish, Potato, Egg, Pizza, Shampoo, Beans, Cereal;01/01/2025
450;C394;Juice, Chickpeas, Honey, Lentil, Ice Cream, Shampoo;30/01/2025
451;C174;Chocolate, Lentil, Flatbread with Meat, Egg, Potato, Chicken, Honey;12/03/2025
452;C906;Cereal, Dumpling, Milk, Rice, Detergent, Ice Cream, Butter, Chickpeas, Juice;21/01/2025
453;C963;Banana, Butter, Detergent, Fish, Beans, Pizza, Apple, Shampoo, Potato, Yogurt;07/04/2025
454;C480;Strawberry, Chickpeas, Shampoo, Egg, Orange, Ice Cream, Pizza, Milk;13/03/2025
455;C47;Chips, Cucumber, Tomato, Chickpeas, Sausage, Honey;25/04/2025
456;C38;Lentil, Yogurt, Cheese, Milk, Sausage, Water, Chicken, Dish Sponge;13/02/2025
457;C645;Detergent, Cucumber, Pizza, Soap, Apple, Onion, Honey, Chicken, Potato, Strawberry;25/04/2025
458;C996;Pizza, Chips, Detergent, Milk, Shampoo, Orange, Cereal, Cheese;03/03/2025
459;C957;Beans, Chicken, Minced Meat, Apple, Dumpling, Dish Sponge, Yogurt;09/01/2025
460;C771;Fish, Soap, Onion;22/02/2025
461;C343;Chicken, Rice, Ice Cream, Yogurt, Cracker, Bread, Chips, Egg;17/02/2025
462;C431;Strawberry, Butter, Chicken, Cereal;17/02/2025
463;C706;Bread, Strawberry, Chickpeas, Cereal, Cheese, Tomato, Orange, Milk, Dumpling, Water;03/03/2025
464;C728;Sausage, Dumpling, Chocolate, Banana, Beans, Yogurt, Fish;20/03/2025
465;C162;Cookie, Apple, Juice, Bread, Potato, Chips, Cucumber, Milk, Chocolate;20/01/2025
466;C299;Butter, Fish, Pizza;29/01/2025
467;C894;Cheese, Cracker, Minced Meat, Milk, Sausage, Flatbread with Meat, Cola, Yogurt, Orange;21/03/2025
468;C747;Potato, Shampoo, Cheese, Sausage, Cola, Chicken, Chips, Apple, Cereal;04/01/2025
469;C197;Yogurt, Flatbread with Meat, Apple, Strawberry, Banana, Juice, Dish Sponge;28/02/2025
470;C263;Rice, Potato, Banana, Chocolate, Cracker, Sausage, Water, Orange, Cola;26/02/2025
471;C643;Milk, Fish, Flatbread with Meat, Chicken;07/04/2025
472;C486;Flatbread with Meat, Soda, Tomato, Chickpeas, Cereal, Cheese, Cucumber;10/04/2025
473;C701;Tomato, Soda, Dish Sponge, Bread, Cereal, Fish;01/03/2025
474;C819;Rice, Detergent, Strawberry, Fish, Orange, Flatbread with Meat, Cheese, Egg, Cola;08/04/2025
475;C358;Onion, Dumpling, Dish Sponge;01/01/2025
476;C475;Ice Cream, Banana, Chocolate;01/04/2025
477;C414;Bread, Cola, Orange, Egg, Chicken;05/01/2025
478;C917;Juice, Chocolate, Pizza, Cracker, Water, Orange, Chickpeas, Cucumber, Strawberry, Shampoo;09/03/2025
479;C773;Minced Meat, Shampoo, Soap, Potato, Cucumber, Milk;18/04/2025
480;C258;Cookie, Banana, Yogurt, Butter;20/01/2025
481;C555;Cucumber, Onion, Beans, Honey, Soda;21/04/2025
482;C377;Yogurt, Cucumber, Fish, Ice Cream, Cracker, Rice, Potato, Soda;28/02/2025
483;C874;Bread, Orange, Egg, Apple, Strawberry, Honey, Chickpeas;11/04/2025
484;C345;Soda, Rice, Orange, Pizza, Minced Meat;21/01/2025
485;C298;Honey, Chocolate, Soap;31/03/2025
486;C517;Dumpling, Shampoo, Cheese, Cookie, Strawberry, Ice Cream, Flatbread with Meat, Beans, Sausage;05/03/2025
487;C446;Orange, Chicken, Banana, Juice, Chips, Minced Meat, Yogurt, Pizza, Egg;10/04/2025
488;C671;Bread, Pizza, Orange, Cereal, Banana, Apple, Chips, Juice, Tomato;03/03/2025
489;C168;Pizza, Butter, Milk, Cracker, Potato, Tomato, Beans, Onion, Apple;08/01/2025
490;C159;Strawberry, Soda, Butter, Beans, Cracker, Detergent, Chocolate;24/02/2025
491;C609;Cola, Soda, Chicken, Chips, Onion, Butter, Beans, Fish, Chocolate, Dish Sponge;06/03/2025
492;C696;Sausage, Onion, Beans;12/03/2025
493;C586;Lentil, Chickpeas, Ice Cream, Chips, Banana, Sausage;15/03/2025
494;C741;Apple, Butter, Dish Sponge, Flatbread with Meat, Cheese, Chicken;31/03/2025
495;C11;Minced Meat, Cereal, Shampoo, Fish, Milk, Rice;25/01/2025
496;C56;Minced Meat, Water, Honey, Cereal, Tomato, Apple;10/01/2025
497;C672;Onion, Chickpeas, Dish Sponge, Strawberry, Flatbread with Meat, Orange;25/01/2025
498;C532;Cucumber, Soap, Detergent, Lentil, Yogurt, Onion;13/02/2025
499;C743;Apple, Cereal, Pizza, Juice, Rice, Strawberry;16/04/2025
500;C498;Onion, Detergent, Dish Sponge, Potato, Fish, Chicken;03/01/2025
501;C869;Beans, Cucumber, Soda, Bread, Cereal, Soap, Rice, Shampoo, Orange, Water;22/01/2025
502;C272;Soap, Onion, Pizza;14/04/2025
503;C584;Strawberry, Water, Rice, Chips, Ice Cream, Tomato;23/04/2025
504;C846;Butter, Flatbread with Meat, Banana, Detergent;23/04/2025
505;C249;Chickpeas, Cracker, Chocolate, Detergent, Minced Meat, Honey, Onion;11/03/2025
506;C545;Milk, Ice Cream, Dish Sponge, Honey, Egg, Apple, Soda, Orange;04/02/2025
507;C665;Soap, Water, Flatbread with Meat, Ice Cream;11/03/2025
508;C172;Fish, Detergent, Yogurt, Shampoo, Sausage, Chickpeas, Pizza, Tomato, Strawberry, Chocolate;13/01/2025
509;C353;Chips, Pizza, Cola;17/02/2025
510;C270;Minced Meat, Onion, Potato, Flatbread with Meat, Egg, Beans, Chickpeas;19/03/2025
511;C275;Potato, Rice, Bread, Fish, Juice, Chocolate, Honey, Butter, Banana;02/01/2025
512;C375;Dumpling, Cola, Potato;06/02/2025
513;C748;Pizza, Honey, Juice;07/03/2025
514;C843;Ice Cream, Butter, Flatbread with Meat;05/03/2025
515;C570;Lentil, Cereal, Ice Cream, Orange, Cheese, Soda, Chocolate, Detergent, Shampoo, Minced Meat;07/01/2025
516;C67;Rice, Butter, Juice;20/04/2025
517;C764;Strawberry, Rice, Tomato, Shampoo, Apple, Soap, Chickpeas, Cola, Yogurt;27/04/2025
518;C440;Dumpling, Soda, Shampoo, Minced Meat, Tomato, Banana, Milk, Cereal;11/02/2025
519;C682;Detergent, Beans, Chips;19/01/2025
520;C605;Flatbread with Meat, Cereal, Lentil, Juice, Water, Chickpeas;27/02/2025
521;C444;Cracker, Detergent, Fish, Beans, Soap, Sausage, Potato, Rice, Chickpeas;31/01/2025
522;C526;Cereal, Lentil, Cola;01/04/2025
523;C547;Dumpling, Cereal, Egg, Dish Sponge;28/04/2025
524;C976;Rice, Dumpling, Pizza, Sausage, Juice, Tomato, Honey, Fish;19/01/2025
525;C400;Apple, Soda, Chicken, Honey, Banana, Butter, Pizza, Beans;08/03/2025
526;C769;Rice, Dish Sponge, Tomato, Soda, Fish, Cookie, Soap, Chocolate, Minced Meat, Honey;02/01/2025
527;C288;Egg, Strawberry, Cheese, Sausage, Cereal, Flatbread with Meat, Chips, Lentil, Water, Honey;19/04/2025
528;C625;Water, Butter, Tomato;21/04/2025
529;C500;Tomato, Pizza, Flatbread with Meat;25/01/2025
530;C97;Onion, Cheese, Lentil, Chips, Rice, Cracker;17/02/2025
531;C660;Ice Cream, Pizza, Minced Meat, Bread, Rice, Egg, Juice;18/02/2025
532;C371;Chocolate, Tomato, Dumpling, Cheese, Chickpeas;27/01/2025
533;C85;Sausage, Dumpling, Cracker, Minced Meat;17/04/2025
534;C423;Sausage, Beans, Lentil, Cola, Potato, Tomato, Minced Meat, Rice, Banana, Onion;05/04/2025
535;C670;Rice, Egg, Fish, Yogurt, Bread, Cheese;18/03/2025
536;C672;Honey, Potato, Cheese, Strawberry, Chips, Rice, Dish Sponge, Banana, Chocolate, Cracker;30/01/2025
537;C566;Potato, Cucumber, Cracker, Yogurt, Cereal, Minced Meat, Chips, Onion;03/02/2025
538;C837;Potato, Cereal, Chocolate, Onion, Tomato, Apple, Ice Cream, Minced Meat, Chickpeas;17/04/2025
539;C176;Onion, Tomato, Minced Meat, Orange, Dish Sponge;25/01/2025
540;C888;Banana, Potato, Cookie, Bread, Butter, Chips, Lentil, Dumpling, Apple, Detergent;25/03/2025
541;C614;Yogurt, Pizza, Sausage, Butter, Soda;30/01/2025
542;C239;Milk, Fish, Apple, Cereal;16/04/2025
543;C907;Cola, Onion, Cracker, Soap, Shampoo, Chocolate, Rice, Lentil, Dish Sponge;11/01/2025
544;C530;Cheese, Orange, Yogurt, Potato, Soda, Detergent, Butter, Soap, Milk;26/04/2025
545;C873;Water, Soap, Pizza, Cheese, Fish;18/01/2025
546;C329;Soda, Yogurt, Beans;05/03/2025
547;C358;Soap, Apple, Water, Cola, Flatbread with Meat, Dish Sponge, Dumpling, Fish;17/04/2025
548;C173;Yogurt, Bread, Shampoo, Cheese, Cucumber, Egg;10/02/2025
549;C389;Sausage, Beans, Shampoo, Potato, Pizza, Flatbread with Meat, Fish, Cracker, Cucumber;09/02/2025
550;C824;Apple, Bread, Minced Meat, Rice;27/02/2025
551;C498;Milk, Beans, Water, Yogurt, Onion, Rice, Cereal;26/02/2025
552;C374;Detergent, Apple, Dish Sponge, Cola, Cheese, Yogurt, Cookie, Lentil, Cucumber, Water;27/04/2025
553;C24;Apple, Flatbread with Meat, Dumpling;05/02/2025
554;C635;Cucumber, Banana, Dumpling, Egg, Chocolate;18/01/2025
555;C674;Chips, Milk, Dumpling, Detergent, Dish Sponge, Honey, Chickpeas, Potato;05/02/2025
556;C235;Detergent, Milk, Orange, Chickpeas, Shampoo, Yogurt, Water, Soap;24/04/2025
557;C977;Bread, Soap, Cola, Potato, Shampoo, Dumpling, Ice Cream;05/03/2025
558;C544;Pizza, Cola, Shampoo, Cracker, Flatbread with Meat, Soda, Chocolate, Minced Meat, Honey, Orange;02/02/2025
559;C351;Soap, Cheese, Beans, Milk, Cereal;04/03/2025
560;C602;Fish, Soap, Cola, Rice, Chickpeas, Chocolate, Orange, Juice, Butter, Egg;24/01/2025
561;C585;Water, Chickpeas, Potato, Cucumber, Shampoo;31/01/2025
562;C902;Tomato, Cola, Dumpling, Cereal, Water, Flatbread with Meat, Orange, Detergent;25/01/2025
563;C62;Pizza, Shampoo, Apple, Tomato;17/03/2025
564;C488;Milk, Rice, Lentil, Juice, Soap, Tomato, Chicken, Ice Cream, Detergent, Strawberry;15/04/2025
565;C992;Ice Cream, Chocolate, Yogurt, Water, Potato, Detergent;09/03/2025
566;C848;Banana, Cola, Tomato, Yogurt, Cracker, Rice, Dish Sponge, Soda;24/04/2025
567;C664;Chicken, Bread, Potato, Butter, Egg, Orange, Onion;31/03/2025
568;C999;Soda, Dumpling, Sausage;08/03/2025
569;C358;Dumpling, Flatbread with Meat, Chicken, Onion, Ice Cream, Water, Cucumber, Cheese;06/04/2025
570;C921;Egg, Onion, Flatbread with Meat, Chicken, Dumpling, Strawberry, Dish Sponge, Honey;07/04/2025
571;C757;Dish Sponge, Pizza, Yogurt, Dumpling, Cereal, Juice, Egg;13/02/2025
572;C363;Cracker, Egg, Sausage, Pizza, Lentil, Soap, Honey, Soda, Rice, Bread;09/04/2025
573;C493;Cracker, Fish, Rice, Cookie, Detergent, Egg, Chickpeas, Apple, Beans;28/01/2025
574;C125;Sausage, Beans, Yogurt, Apple;30/04/2025
575;C530;Detergent, Strawberry, Chicken;24/03/2025
576;C17;Yogurt, Butter, Cucumber, Cola, Juice, Chocolate, Soda, Rice;29/01/2025
577;C787;Ice Cream, Cola, Chips;02/04/2025
578;C483;Milk, Cheese, Butter, Banana, Minced Meat, Water, Dish Sponge, Soda, Cookie, Egg, Cereal;19/01/2025
579;C515;Cola, Banana, Pizza, Milk, Detergent, Beans;23/01/2025
580;C567;Water, Bread, Tomato, Flatbread with Meat;09/02/2025
581;C696;Cheese, Onion, Honey, Dish Sponge, Cookie, Sausage, Yogurt, Cereal, Strawberry, Cola;10/02/2025
582;C209;Soap, Honey, Cola;23/02/2025
583;C701;Onion, Shampoo, Dish Sponge;20/01/2025
584;C835;Pizza, Lentil, Water;12/04/2025
585;C151;Orange, Soap, Pizza, Milk, Beans, Soda, Egg, Banana, Tomato, Cola, Cereal;11/03/2025
586;C22;Fish, Pizza, Dumpling, Sausage;23/01/2025
587;C654;Shampoo, Cookie, Dumpling, Chocolate, Apple;14/01/2025
588;C770;Orange, Pizza, Cereal, Cucumber, Sausage, Soap, Rice, Banana, Milk;07/03/2025
589;C260;Sausage, Banana, Dumpling, Cookie, Soda, Orange, Detergent, Fish;28/02/2025
590;C967;Milk, Soda, Rice, Juice, Apple, Sausage, Dumpling, Egg, Pizza;13/03/2025
591;C32;Beans, Soda, Cheese, Cookie, Chocolate, Minced Meat, Apple, Sausage, Chicken, Pizza;03/02/2025
592;C157;Sausage, Apple, Flatbread with Meat;26/03/2025
593;C281;Soap, Water, Soda, Honey, Yogurt;22/01/2025
594;C952;Onion, Chicken, Sausage, Orange, Honey, Water, Dumpling, Minced Meat, Fish;07/01/2025
595;C984;Cucumber, Apple, Juice, Chocolate, Onion, Butter, Tomato;10/02/2025
596;C477;Cola, Rice, Banana, Bread, Orange, Chocolate;06/03/2025
597;C437;Soap, Flatbread with Meat, Cookie, Potato, Banana, Sausage, Ice Cream, Apple, Dish Sponge;18/04/2025
598;C775;Soda, Soap, Honey, Cola, Pizza, Minced Meat, Shampoo, Beans, Sausage;30/03/2025
599;C544;Sausage, Cereal, Chicken, Cracker, Honey;15/04/2025
600;C88;Cola, Lentil, Cracker, Banana, Dish Sponge, Onion;25/04/2025
601;C496;Fish, Bread, Tomato, Flatbread with Meat, Apple, Dish Sponge, Beans;19/02/2025
602;C229;Chocolate, Cookie, Cheese, Orange, Beans, Onion, Cracker;04/01/2025
603;C660;Water, Ice Cream, Apple, Chips, Soda, Cereal, Egg, Cracker, Shampoo, Butter;08/01/2025
604;C225;Sausage, Potato, Dish Sponge, Apple, Butter;13/02/2025
